Update Date,дата,Currency Code,Funds Amount,Transaction Amount,Transaction Type,Verb,Transaction Status,Fee Currency,Fee,Balance Currency,Balance,,Payment Id,Merchant Order Id,Description,Jeton transaction ID,Account ID,Fx Rate,Original date(Created date)
29/01/2023 11:23,29,TRY,302,"12,92",PAY,RECEIVED,APPROVED,EUR,"0,96",EUR,7085.33,,15017346,6920207597,,cdbc7d7b80a644438f43b58184ec1654,a759163a6e324c30a067be90b37241e7,,19/01/2023 23:09
29/01/2023 11:06,29,TRY,15,"-786,02",PAYOUT,SENT,APPROVED,EUR,"8,28",EUR,7072.41,,15017218,6920157521,,0228c2bb6bcc40b5bfde472677bd3021,a759163a6e324c30a067be90b37241e7,,19/01/2023 22:55
29/01/2023 10:55,29,TRY,50,"1,71",PAY,RECEIVED,APPROVED,EUR,"0,58",EUR,7858.43,,15017204,6920149829,,4e6e8cd7a6ab41ae9456779a9219ea08,a759163a6e324c30a067be90b37241e7,,19/01/2023 22:52
29/01/2023 10:42,29,TRY,25,"1111,44",PAY,RECEIVED,APPROVED,EUR,"37,86",EUR,7856.72,,15016974,6920044961,,3416c23dcc4a4150984e442e334ad18e,a759163a6e324c30a067be90b37241e7,0.046,19/01/2023 22:25
29/01/2023 10:21,29,TRY,880,"-46,59",PAYOUT,SENT,APPROVED,EUR,"0,96",EUR,6745.28,,15016914,6920011133,,92d37ded875147d3b998e355c4c4a6a5,a759163a6e324c30a067be90b37241e7,,19/01/2023 22:17
29/01/2023 10:19,29,TRY,100,"3,94",PAY,RECEIVED,APPROVED,EUR,"0,65",EUR,6791.87,,2056951,1374733537,Payout description,bb820d37de7643f9a74f92acdbbdbe6e,a759163a6e324c30a067be90b37241e7,,19/01/2023 21:51
29/01/2023 10:18,29,TRY,1145,"50,41",PAY,RECEIVED,APPROVED,EUR,"2,22",EUR,6787.93,,15016571,6919845591,,3dcccf6f2173432d9b650799e9a41bac,a759163a6e324c30a067be90b37241e7,,19/01/2023 21:38
29/01/2023 9:53,29,PLN,"25,52","4,42",PAY,RECEIVED,APPROVED,EUR,"0,67",EUR,6737.52,,2056878,1374728051,Payout description,d54947ff212446ad9afbd142b4f6e61b,a759163a6e324c30a067be90b37241e7,0.052,19/01/2023 21:36
29/01/2023 9:46,29,TRY,232,"9,81",PAY,RECEIVED,APPROVED,EUR,"0,85",EUR,6733.10,,15016518,6919820903,,832e0ad05dfc458f81111a5b89159f92,a759163a6e324c30a067be90b37241e7,,19/01/2023 21:33
29/01/2023 9:28,29,TRY,215,"9,05",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,6723.29,,15016345,6919743491,,091f7b0b6c6c4b3f951e3623c3572148,a759163a6e324c30a067be90b37241e7,,19/01/2023 21:17
29/01/2023 8:36,29,TRY,"420,8","-22,54",PAYOUT,SENT,APPROVED,EUR,"0,72",EUR,6714.24,,15016333,6919738807,,1739c66ea6d4484b8eb8c877d62f4a46,a759163a6e324c30a067be90b37241e7,,19/01/2023 21:16
29/01/2023 8:36,29,TRY,262,"-137,71",PAYOUT,SENT,APPROVED,EUR,"1,86",EUR,6736.78,,15016293,6919720937,,0dc884cecbde45268ee10f1fd6fe855c,a759163a6e324c30a067be90b37241e7,0.046,19/01/2023 21:13
29/01/2023 7:08,29,TRY,12,"52,86",PAY,RECEIVED,APPROVED,EUR,"2,3",EUR,6874.49,,15016294,6919720951,,f7444b26e59f4e2a9ac41588ef6f4e2a,a759163a6e324c30a067be90b37241e7,0.046,19/01/2023 21:13
29/01/2023 7:06,29,TRY,10,"-524,18",PAYOUT,SENT,APPROVED,EUR,"5,69",EUR,6821.63,,15016048,6919588007,,f7e9e2618eaa4aec81d6d11a7154982a,a759163a6e324c30a067be90b37241e7,0.046,19/01/2023 20:53
29/01/2023 6:54,29,TRY,98,"3,85",PAY,RECEIVED,APPROVED,EUR,"0,65",EUR,7345.81,,2056698,1374677889,Payout description,65d190e5defa49f6a23dea05cd84dccd,a759163a6e324c30a067be90b37241e7,0.052,19/01/2023 20:51
29/01/2023 6:21,29,SEK,"250,95","-24,52",PAYOUT,SENT,APPROVED,EUR,"0,74",EUR,7341.96,,15015917,6919516187,,f493421a190942ffad940c6967d2c65c,a759163a6e324c30a067be90b37241e7,,19/01/2023 20:42
29/01/2023 2:07,29,PLN,25,"4,31",PAY,RECEIVED,APPROVED,EUR,"0,67",EUR,7366.48,,2056593,1374649281,Payout description,3920b3d441df4cf8b35972f36268e9d8,a759163a6e324c30a067be90b37241e7,,19/01/2023 20:21
29/01/2023 0:47,29,TRY,5,"221,88",PAY,RECEIVED,APPROVED,EUR,"7,98",EUR,7362.17,,15015576,6919307353,,2d0912ff75e14ad4b6e1e41c264d726e,a759163a6e324c30a067be90b37241e7,,19/01/2023 20:08
29/01/2023 0:34,29,TRY,646,"28,22",PAY,RECEIVED,APPROVED,EUR,"1,47",EUR,7140.29,,15015407,6919188505,,42d10ffbdecf4b53ab51a40517991f9e,a759163a6e324c30a067be90b37241e7,,19/01/2023 19:52
29/01/2023 0:11,29,TRY,51,"226,33",PAY,RECEIVED,APPROVED,EUR,"8,12",EUR,7112.07,,2056488,1374613367,Payout description,66465f467efd47a3b27d56569c64ddac,a759163a6e324c30a067be90b37241e7,,19/01/2023 19:51
